instance_id,lime_time_s
242,0.007476
243,0.007511
244,0.007476
245,0.007475
246,0.008296
247,0.0079
248,0.007556
249,0.007558
250,0.00859
251,0.008766
252,0.008202
253,0.007838
254,0.007673
255,0.00777
256,0.007587
257,0.008105
258,0.007614
259,0.007582
260,0.007583
261,0.007701
262,0.007693
263,0.007717
264,0.008552
265,0.007566
266,0.007896
267,0.007636
268,0.007142
269,0.007093
270,0.007119
271,0.007351
272,0.00723
273,0.007168
274,0.007151
275,0.007144
276,0.007574
277,0.007761
278,0.007469
279,0.007496
280,0.007578
281,0.0078
282,0.008024
283,0.0077
284,0.007397
285,0.007373
286,0.007465
287,0.007553
288,0.007436
289,0.008629
290,0.007433
291,0.007653
292,0.007296
293,0.00819
294,0.007555
295,0.007445
296,0.007494
297,0.007376
298,0.007868
299,0.007558
300,0.007418
301,0.007059
302,0.007347
303,0.007695
304,0.007431
305,0.007445
306,0.008066
307,0.007551
308,0.007562
309,0.007528
310,0.008533
311,0.008463
312,0.008689
313,0.008565
314,0.007759
315,0.008111
316,0.00814
317,0.009495
318,0.008723
319,0.008272
320,0.008952
321,0.009755
322,0.018371
323,0.015313
324,0.012403
325,0.012504
326,0.012271
327,0.056347
328,0.019523
329,0.008289
330,0.007851
331,0.008029
332,0.008201
333,0.007891
334,0.007661
335,0.007899
336,0.007649
337,0.008794
338,0.007884
339,0.007704
340,0.007642
341,0.008575
342,0.007394
343,0.007651
344,0.007831
345,0.007968
346,0.008205
347,0.008303
348,0.007773
349,0.00755
350,0.007837
351,0.00788
352,0.007789
353,0.008091
354,0.008357
355,0.008197
356,0.00823
357,0.007857
358,0.0081
359,0.008324
360,0.008361
361,0.008218
362,0.008557
363,0.00799
364,0.008017
365,0.008045
366,0.007863
367,0.007494
368,0.00869
369,0.00772
370,0.008178
371,0.008099
372,0.008038
373,0.007727
374,0.008568
375,0.007615
376,0.007888
377,0.007828
378,0.008011
379,0.008297
380,0.007692
381,0.008021
382,0.008116
383,0.007752
384,0.007582
385,0.008485
386,0.007937
387,0.008658
388,0.00841
389,0.007778
390,0.00767
391,0.007785
392,0.007788
393,0.007803
394,0.007868
395,0.007807
396,0.008065
397,0.007796
398,0.007224
399,0.007527
400,0.008032
401,0.00756
402,0.007841
403,0.007692
404,0.008217
405,0.007838
406,0.007679
407,0.007902
408,0.008162
409,0.007165
410,0.007706
411,0.007779
412,0.007891
413,0.007874
414,0.007285
415,0.007305
416,0.007321
417,0.007665
418,0.007685
419,0.007848
420,0.008218
421,0.007903
422,0.00771
423,0.008245
424,0.009057
425,0.008312
426,0.007249
427,0.007083
428,0.007554
429,0.00791
430,0.007555
431,0.007482
432,0.007532
433,0.007138
434,0.007368
435,0.008279
436,0.008237
437,0.00816
438,0.00742
439,0.008299
440,0.007847
441,0.007652
442,0.007859
443,0.007751
444,0.008338
445,0.008908
446,0.008479
447,0.007893
448,0.007831
449,0.007522
450,0.007398
451,0.00761
452,0.007443
453,0.007398
454,0.007461
455,0.007376
456,0.007546
457,0.007405
458,0.0075
459,0.007373
460,0.007507
461,0.007473
462,0.007386
463,0.007437
464,0.007773
465,0.007791
466,0.007544
467,0.007618
468,0.007396
469,0.007436
470,0.007522
471,0.007682
472,0.008679
473,0.007649
474,0.007491
475,0.007741
476,0.007597
477,0.008498
478,0.007426
479,0.007363
480,0.007635
481,0.007427
482,0.007337
483,0.007345
484,0.008205
485,0.008169
486,0.008145
487,0.007075
488,0.007933
489,0.007727
490,0.007306
491,0.007235
492,0.00717
493,0.007186
494,0.007725
495,0.007995
496,0.007483
497,0.008291
498,0.007649
499,0.008658
500,0.00745
501,0.007667
502,0.007464
503,0.008178
504,0.00762
505,0.007706
506,0.008479
507,0.007519
508,0.007409
509,0.007405
510,0.007713
511,0.007991
512,0.007451
513,0.007324
514,0.007602
515,0.007843
516,0.00763
517,0.007475
518,0.007354
519,0.007828
520,0.00735
521,0.007564
522,0.008422
523,0.007909
524,0.007412
525,0.007478
526,0.007719
527,0.00804
528,0.007804
529,0.007563
530,0.00758
531,0.007474
532,0.007422
533,0.007453
534,0.007514
535,0.00748
536,0.008448
537,0.007897
538,0.008286
539,0.007544
540,0.007518
541,0.00747
542,0.008522
543,0.008512
544,0.008531
545,0.008746
546,0.008506
547,0.008461
548,0.009068
549,0.008951
550,0.008054
551,0.007806
552,0.007599
553,0.008185
554,0.00863
555,0.007864
556,0.007262
557,0.007274
558,0.007488
559,0.007861
560,0.007549
561,0.008343
562,0.007627
563,0.009191
564,0.009296
565,0.008483
566,0.008158
567,0.008079
568,0.007568
569,0.007798
570,0.007731
571,0.0076
572,0.008544
573,0.010061
574,0.007691
575,0.007604
576,0.00802
577,0.007345
578,0.007126
579,0.007257
580,0.007239
581,0.008887
582,0.007624
583,0.008083
584,0.008575
585,0.007904
586,0.0073
587,0.007623
588,0.00877
589,0.008683
590,0.009102
591,0.00924
592,0.01084
593,0.008523
594,0.008679
595,0.013374
596,0.009386
597,0.00857
598,0.008353
599,0.007715
600,0.007687
601,0.008047
602,0.008476
603,0.007754
604,0.007351
605,0.007469
606,0.007929
607,0.008534
608,0.008538
609,0.008794
610,0.007907
611,0.00759
612,0.007987
613,0.010574
614,0.010569
615,0.008264
616,0.008398
617,0.008704
618,0.008658
619,0.007661
620,0.007587
621,0.009843
622,0.007525
623,0.008211
624,0.008196
625,0.008671
626,0.008737
627,0.007902
628,0.007537
629,0.007615
630,0.008456
631,0.007619
632,0.007564
633,0.007754
634,0.007563
635,0.007515
636,0.007315
637,0.007736
638,0.007159
639,0.007152
640,0.007496
641,0.007796
642,0.007552
643,0.007654
644,0.007553
645,0.007381
646,0.007416
647,0.007435
648,0.00751
649,0.008489
650,0.007424
651,0.007489
652,0.008726
653,0.009158
654,0.016762
655,0.021776
656,0.009376
657,0.009648
658,0.008374
659,0.008072
660,0.008542
661,0.007775
662,0.007969
663,0.008045
664,0.007884
665,0.008077
666,0.007571
667,0.01074
668,0.008706
669,0.008353
670,0.007498
671,0.008201
672,0.007595
673,0.007736
674,0.009355
675,0.007554
676,0.007211
677,0.007273
678,0.008317
679,0.008957
680,0.00739
681,0.007215
682,0.007447
683,0.008366
684,0.007885
685,0.008606
686,0.00799
687,0.007916
688,0.008092
689,0.007539
690,0.007352
691,0.007215
692,0.007469
693,0.00818
694,0.011055
695,0.007993
696,0.009619
697,0.009622
698,0.011526
699,0.01217
700,0.008314
701,0.009888
702,0.01008
703,0.008113
704,0.008496
705,0.008829
706,0.00778
707,0.008296
708,0.011252
709,0.007985
710,0.008369
711,0.00775
712,0.007721
713,0.008306
714,0.009384
715,0.008107
716,0.008491
717,0.007917
718,0.007638
719,0.008319
720,0.008182
721,0.008117
722,0.008008
723,0.00877
724,0.007708
725,0.007933
726,0.007544
727,0.007975
728,0.008026
729,0.007942
730,0.007557
731,0.007463
732,0.008523
733,0.008517
734,0.008549
735,0.008518
736,0.010269
737,0.00827
738,0.007883
739,0.007618
740,0.00742
741,0.007379
742,0.008225
743,0.008681
744,0.008395
745,0.008854
746,0.010803
747,0.010457
748,0.008853
749,0.008726
750,0.009237
751,0.008291
752,0.007741
753,0.007769
754,0.008092
755,0.007966
756,0.008024
757,0.0076
758,0.007589
759,0.007427
760,0.00767
761,0.007678
762,0.007753
763,0.007844
764,0.00853
765,0.008457
766,0.008679
767,0.007451
768,0.007478
769,0.007406
770,0.007444
771,0.007791
772,0.008182
773,0.007622
774,0.008125
775,0.00837
776,0.008065
777,0.007836
778,0.007846
779,0.007974
780,0.009636
781,0.008625
782,0.008331
783,0.00837
784,0.009715
785,0.007618
786,0.007503
787,0.008294
788,0.008558
789,0.011486
790,0.009922
791,0.009243
792,0.00863
793,0.007462
794,0.00788
795,0.008399
796,0.007731
797,0.007492
798,0.007986
799,0.007864
800,0.00828
801,0.007479
802,0.007891
803,0.007477
804,0.009034
805,0.007454
806,0.00835
807,0.007688
808,0.00746
809,0.007532
810,0.00773
811,0.007683
812,0.008641
813,0.009744
814,0.020618
815,0.010085
816,0.008212
817,0.010884
818,0.009536
819,0.009026
820,0.009065
821,0.008659
822,0.008424
823,0.00771
824,0.007482
825,0.007738
826,0.007639
827,0.007927
828,0.007263
829,0.007375
830,0.007613
831,0.008266
832,0.007661
833,0.007619
834,0.00782
835,0.007982
836,0.007454
837,0.007532
838,0.007942
839,0.007547
840,0.007554
841,0.007494
842,0.007715
843,0.007389
844,0.007281
845,0.007696
846,0.007459
847,0.008035
848,0.007493
849,0.007285
850,0.00709
851,0.007197
852,0.007094
853,0.007096
854,0.007052
855,0.007127
856,0.007117
857,0.008288
858,0.007845
859,0.007497
860,0.007436
861,0.008695
862,0.008445
863,0.008473
864,0.00743
865,0.007302
866,0.007635
867,0.007486
868,0.007444
869,0.007431
870,0.007356
871,0.007596
872,0.007401
873,0.007416
874,0.00737
875,0.007415
876,0.007411
877,0.007302
878,0.00729
879,0.007416
880,0.007293
881,0.007294
882,0.009561
883,0.008518
884,0.007912
885,0.007602
886,0.00784
887,0.007994
888,0.007341
889,0.008019
890,0.007366
891,0.007534
892,0.010811
893,0.008274
894,0.009005
895,0.007857
896,0.008521
897,0.007922
898,0.007866
899,0.007842
900,0.008494
901,0.007911
902,0.007507
903,0.007888
904,0.008557
905,0.007681
906,0.008194
907,0.008385
908,0.007921
909,0.007911
910,0.00754
911,0.008456
912,0.007836
913,0.00787
914,0.007755
915,0.00845
916,0.008473
917,0.008559
918,0.007906
919,0.007894
920,0.008409
921,0.00766
922,0.007807
923,0.007994
924,0.008283
925,0.008863
926,0.007899
927,0.007686
928,0.007842
929,0.008226
930,0.007554
931,0.008373
932,0.007726
933,0.007399
934,0.007191
935,0.007342
936,0.007806
937,0.010248
938,0.008498
939,0.007568
940,0.00807
941,0.007654
942,0.007652
943,0.007284
944,0.008113
945,0.007681
946,0.009049
947,0.007726
948,0.007711
949,0.007999
950,0.008467
951,0.007782
952,0.009081
953,0.00817
954,0.011735
955,0.007861
956,0.008448
957,0.007713
958,0.009613
959,0.008998
960,0.01435
961,0.008718
962,0.007615
963,0.007557
964,0.007975
965,0.00972
966,0.00823
967,0.008292
968,0.008805
969,0.007774
970,0.007903
971,0.008053
972,0.008408
973,0.007586
974,0.007225
975,0.008461
976,0.008168
977,0.007667
978,0.007447
979,0.007987
980,0.009275
981,0.008547
982,0.009772
983,0.009765
984,0.008652
985,0.00898
986,0.007753
987,0.007807
988,0.007825
989,0.007891
990,0.027921
991,0.008574
992,0.008364
993,0.008074
994,0.007835
995,0.007978
996,0.00861
997,0.007622
998,0.007524
999,0.007706
